,close,open,low,high,volume
2017-12-09,15482.0,15960.0,13482.42,16100.0,19000.738486410006
2017-12-10,13344.98,15481.58,12701.05,15520.44,18654.73983642
2017-12-11,16390.0,13313.0,13011.0,16400.0,16916.44363365
2017-12-12,16615.62,16394.62,15809.19,17270.0,15272.052307799995
2017-12-13,16499.02,16614.72,16200.0,17428.42,15860.581786350005
2017-12-14,16247.32,16506.54,15497.69,17107.03,15447.243249190005
2017-12-15,16950.0,16247.32,16011.61,17428.42,17037.219035870006
2017-12-16,17788.71,16950.0,16680.0,17934.0,13578.51869335
2017-12-17,19449.37,17788.65,17638.98,19484.98,10229.18599623
2017-12-18,18785.03,19449.37,17835.2,19666.0,13145.875813110002
2017-12-19,18856.43,18799.0,18319.72,19220.0,12311.973895510002
2017-12-20,16639.48,18856.43,15800.0,18920.0,30446.07500956
2017-12-21,17067.48,16639.0,15343.04,17950.0,24493.20945811
2017-12-22,13399.9,17067.98,12560.0,17228.88,34750.51577089
2017-12-23,14327.9,13399.9,11159.93,14864.0,44006.24115735001
2017-12-24,14185.0,14311.63,13462.82,15756.22,20621.267591699994
2017-12-25,14039.07,14164.64,12488.0,14386.32,17129.796010530004
2017-12-26,15484.23,14099.83,13465.0,15591.98,12857.5160054
2017-12-27,16102.67,15484.23,14841.0,16480.52,13949.33463293
2017-12-28,14178.59,16103.57,13700.0,16234.77,18254.871348390006
2017-12-29,14635.0,14178.74,13500.0,15111.0,14049.2083627
2017-12-30,13741.39,14634.99,13000.0,14869.1,17893.01270162
2017-12-31,12966.87,13755.25,12050.0,13796.66,16816.608400680005
2018-01-01,13690.32,12966.87,12567.01,14296.06,10564.67408746
2018-01-02,13380.71,13690.32,12801.38,13918.01,9650.158049160002
2018-01-03,15259.28,13380.99,13350.01,15400.0,15264.848174670002
2018-01-04,14839.71,15288.97,14546.28,15500.0,13021.68541622
2018-01-05,14962.02,14839.71,14192.37,15242.91,13774.05579528
2018-01-06,16473.05,14958.28,14915.63,17200.0,17326.867375590005
2018-01-07,16657.66,16453.88,16220.0,17234.99,7631.68071714
2018-01-08,15877.43,16670.68,15534.11,16855.06,10090.774936110003
2018-01-09,15226.16,15883.43,13900.0,15989.0,15397.41979017
2018-01-10,14128.74,15226.16,13800.0,15291.1,16597.72098266
2018-01-11,13664.09,14108.26,12800.0,14973.07,21222.237674740005
2018-01-12,13672.83,13601.78,12807.27,14200.0,16499.95101772
2018-01-13,14404.22,13672.83,13329.03,14420.0,11693.00505096
2018-01-14,13780.0,14404.22,13500.06,14619.1,6709.9827012299975
2018-01-15,13668.56,13779.99,13072.22,13831.7,7467.661157089999
2018-01-16,12797.01,13658.92,12710.0,14394.36,13486.83868562
2018-01-17,11221.11,12804.71,10162.0,12835.89,40941.51071509
2018-01-18,10890.0,11248.55,9222.0,11823.56,40063.8411671
2018-01-19,11399.0,10890.0,10693.0,12146.0,19655.63078713
2018-01-20,12613.57,11399.0,11025.18,12720.0,13599.532926310005
2018-01-21,11872.51,12581.2,11794.07,13052.12,9280.24870899
2018-01-22,11753.01,11872.47,11100.0,12244.18,10332.895988130002
2018-01-23,10362.96,11753.02,10028.41,11910.78,19300.34593273
2018-01-24,10935.99,10354.02,9927.54,11409.87,15718.76914005
2018-01-25,11520.18,10939.0,10791.26,11741.82,12099.08998205
2018-01-26,11146.96,11521.7,10868.57,11635.0,9884.81115804
2018-01-27,11196.62,11124.7,10263.32,11424.88,14627.879223429998
2018-01-28,11846.0,11196.62,10815.84,11989.15,10944.030986389997
2018-01-29,11217.47,11840.01,11167.04,11910.13,10211.27534366
2018-01-30,11007.0,11217.47,10795.0,11399.0,9187.402411870002
2018-01-31,10153.15,11009.99,9514.96,11071.17,23838.53708605
2018-02-01,10074.77,10153.15,9762.59,10324.0,9835.626782119998
2018-02-02,8506.96,10074.67,8314.1,10074.67,33520.34193936
2018-02-03,8632.13,8506.64,7625.25,9096.79,39574.32760701
2018-02-04,9147.28,8632.24,8550.0,9491.2,13964.8577332
2018-02-05,7942.42,9152.05,7825.0,9221.14,22053.39033047
2018-02-06,6034.15,7940.5,6000.0,8029.13,63509.37907168
2018-02-07,7703.29,6050.83,5920.72,8150.0,56901.58716184001
2018-02-08,8255.86,7702.04,7543.27,8649.0,29580.603402200002
2018-02-09,8006.99,8256.99,7753.32,8644.36,24370.53367236
2018-02-10,8982.78,8006.99,7875.0,9090.8,16658.49083184
2018-02-11,7927.09,8982.78,7876.0,8992.77,14095.04571774
2018-02-12,8480.31,7893.07,7820.0,8569.87,11699.138298869995
2018-02-13,8675.39,8480.31,8439.95,8995.0,14592.43359885
2018-02-14,8889.4,8675.5,8360.13,8915.0,12216.865133659998
2018-02-15,9828.3,8888.03,8757.04,9828.3,18044.46026788
2018-02-16,9863.95,9828.3,9499.01,10300.0,21440.51405666
2018-02-17,10703.58,9863.95,9707.51,10780.14,10976.19316243
2018-02-18,10657.31,10700.0,10409.86,11300.0,16783.306801529998
2018-02-19,10830.33,10663.15,10153.15,10925.13,13857.481079460005
2018-02-20,11594.67,10830.38,10723.3,11645.67,12941.041822700005
2018-02-21,11111.0,11594.67,10687.0,11780.0,19678.503732990004
2018-02-22,10582.67,11111.0,10256.0,11191.59,16607.27303293
2018-02-23,9888.45,10589.01,9600.0,10698.2,20861.05366887
2018-02-24,10108.87,9888.45,9862.69,10540.63,14694.455579600002
2018-02-25,9742.0,10102.27,9373.48,10180.38,12943.202455270002
2018-02-26,9472.99,9741.99,9260.0,9804.37,10912.60171227
2018-02-27,10482.99,9472.99,9376.34,10494.0,16258.55024825
2018-02-28,10755.34,10478.91,10478.56,11064.75,11171.197222220002
2018-03-01,10516.78,10757.97,10223.41,10813.99,8953.983059999999
2018-03-02,11056.1,10516.73,10508.59,11175.0,10465.10122402
2018-03-03,11300.0,11067.99,10774.01,11397.0,8583.819909630001
2018-03-04,11069.27,11312.86,11054.91,11503.24,6137.209615239999
2018-03-05,11507.82,11078.49,11068.96,11618.7,7970.388933499999
2018-03-06,11281.38,11507.94,11163.98,11688.0,10543.714164700004
2018-03-07,10519.95,11281.99,10424.0,11307.34,15288.88944342
2018-03-08,9969.67,10524.99,9450.0,10699.73,28366.00745185
2018-03-09,8779.93,9972.47,8366.0,10150.0,28995.03959314
2018-03-10,9413.39,8775.91,8398.24,9514.96,19961.94926049
2018-03-11,8710.15,9413.39,8450.0,9491.23,14049.548125169998
2018-03-12,9570.72,8710.01,8600.0,9768.37,14595.0022722
2018-03-13,9178.05,9581.02,8742.07,9892.0,21164.98597056
2018-03-14,9137.83,9177.93,8830.0,9363.32,13939.70364632
2018-03-15,7936.76,9141.09,7682.0,9149.31,24662.49288903
2018-03-16,8309.2,7931.9,7830.23,8425.0,16250.904971930006
2018-03-17,8203.0,8309.2,8080.0,8613.06,15241.94484108
2018-03-18,7674.28,8203.0,7550.0,8356.4,12762.55393454
2018-03-19,8286.11,7661.04,7325.37,8461.38,21805.105457830006
2018-03-20,8422.62,8296.06,8114.17,8718.74,16747.230793110004
2018-03-21,8936.39,8422.62,8313.01,9129.4,13843.056081970002
2018-03-22,8966.98,8936.39,8754.83,9188.1,10351.4195968
2018-03-23,8405.27,8966.97,8342.0,9025.0,14119.681274689998
2018-03-24,8895.65,8404.01,8265.0,8983.93,12162.778863480002
2018-03-25,8493.83,8895.65,8398.24,9020.0,10572.148213490002
2018-03-26,8412.87,8493.83,8368.63,8680.0,12185.08021357
2018-03-27,7904.95,8416.99,7742.11,8427.14,16207.08566326
2018-03-28,7896.3,7915.09,7723.03,8150.0,10313.60411057
2018-03-29,7515.37,7895.99,7478.17,8104.98,11886.24702471
2018-03-30,7226.75,7522.61,6550.0,7580.14,31411.53152163
2018-03-31,6840.82,7226.75,6591.79,7284.14,17063.137768549994
2018-04-01,6690.15,6853.99,6669.0,7231.73,11640.784154070005
2018-04-02,7032.98,6690.0,6427.16,7033.91,18695.10758833
2018-04-03,7413.11,7032.98,6880.0,7444.66,14900.764796459995
2018-04-04,7321.3,7411.91,7251.0,7506.84,14456.807557180002
2018-04-05,6809.33,7326.61,6578.95,7343.32,16155.11163402
2018-04-06,6604.03,6809.33,6526.0,6928.7,12360.74970711
2018-04-07,6867.8,6604.05,6510.0,6900.0,6948.468004700001
2018-04-08,6948.0,6854.7,6761.43,7069.13,5976.6509432799985
2018-04-09,7125.3,6948.38,6929.15,7157.93,4877.711415110001
2018-04-10,6713.61,7125.3,6611.49,7175.83,9891.621726910002
2018-04-11,6845.0,6712.92,6653.21,6900.0,6408.188740660001
2018-04-12,6835.0,6845.0,6758.45,6984.92,6634.2345595900015
2018-04-13,7990.0,6835.0,6814.29,8069.34,21158.81973553
2018-04-14,8162.07,7993.17,7805.0,8239.33,19085.70402445
2018-04-15,8077.98,8162.41,7871.0,8186.16,6878.863774040001
2018-04-16,8105.0,8077.99,7999.69,8424.99,11639.22790518
2018-04-17,8099.99,8105.29,7905.0,8160.0,7209.18048982
2018-04-18,8118.74,8100.0,7806.81,8170.99,10267.939845889998
2018-04-19,8143.12,8115.96,7934.65,8282.0,9556.174831929997
2018-04-20,8345.29,8143.12,8139.48,8390.0,10845.12089568
2018-04-21,8924.99,8345.29,8283.16,9023.4,16493.64423395
2018-04-22,8856.01,8920.26,8608.0,8934.6,12373.883753200002
2018-04-23,8928.14,8859.88,8760.0,9036.52,10457.117483179998
2018-04-24,9225.94,8930.37,8794.67,9300.0,12888.51919691
2018-04-25,9362.12,9224.09,9188.1,9755.53,25139.21685433
2018-04-26,8865.0,9368.0,8653.68,9455.0,29218.30635749
2018-04-27,9217.31,8849.75,8647.29,9326.79,16617.57841163
2018-04-28,9123.54,9219.88,8854.47,9387.82,12023.378471180002
2018-04-29,9440.01,9123.54,9080.01,9538.75,15444.168233200005
2018-04-30,9198.67,9440.01,9180.0,9459.48,9518.99564389
2018-05-01,8978.42,9203.32,8865.2,9355.42,11548.51694206
2018-05-02,9141.31,8978.41,8815.91,9166.0,9544.213059729998
2018-05-03,9230.73,9141.31,9000.0,9280.33,9501.1171981
2018-05-04,9664.8,9235.0,9172.76,9799.99,12357.840516340002
2018-05-05,9787.45,9664.8,9562.6,9868.43,6541.390826430002
2018-05-06,9659.99,9779.24,9550.0,9948.98,7548.80750233
2018-05-07,9300.92,9659.99,9207.0,9670.0,11166.990061049995
2018-05-08,9352.46,9300.92,9175.0,9450.0,10559.57944024
2018-05-09,9033.89,9348.11,8974.62,9380.0,13213.30851039
2018-05-10,9388.7,9043.46,9018.0,9393.0,9116.39119688
2018-05-11,8739.2,9381.96,8685.08,9392.93,16992.828469480002
2018-05-12,8332.98,8738.61,8208.81,8831.3,19077.48749981
2018-05-13,8456.99,8325.05,8249.0,8652.8,12174.869868399996
2018-05-14,8368.01,8457.99,8286.57,8775.9,13230.60632846
2018-05-15,8743.44,8370.21,8335.56,8900.9,15775.374074839998
2018-05-16,8233.82,8748.99,8100.01,8865.0,15014.19341683
2018-05-17,8275.02,8224.86,8145.1,8500.0,9735.432220229995
2018-05-18,8112.44,8275.01,7929.53,8377.29,9025.09143222
2018-05-19,8172.73,8112.44,8043.96,8275.1,5171.362713170001
2018-05-20,8275.73,8162.54,8146.1,8395.0,3200.93088084
2018-05-21,8525.59,8275.29,8247.57,8590.0,6221.09696281
2018-05-22,8314.46,8537.82,8252.72,8540.72,6316.28576123
2018-05-23,7849.94,8315.42,7811.62,8325.6,11738.12720267
2018-05-24,7585.99,7842.86,7435.49,7949.27,16216.72403691
2018-05-25,7424.84,7591.05,7267.24,7661.07,11571.179121519996
2018-05-26,7567.01,7424.84,7328.13,7622.87,8738.481625580001
2018-05-27,7321.49,7563.34,7213.09,7614.9,3689.9408685000003
2018-05-28,7233.0,7324.46,7170.0,7445.0,4808.220200399999
2018-05-29,7154.93,7241.79,7026.9,7320.61,5521.478781620001
2018-05-30,7499.99,7154.93,7097.26,7559.0,11562.923665910004
2018-05-31,7576.42,7500.0,7273.89,7599.99,8823.396508410002
2018-06-01,7575.66,7574.63,7412.57,7620.01,7418.940185670002
2018-06-02,7647.58,7580.57,7348.45,7700.0,6390.003917710002
2018-06-03,7713.98,7647.51,7581.03,7790.69,4051.6402388999986
2018-06-04,7613.87,7706.89,7551.0,7764.44,5006.768246200001
2018-06-05,7400.0,7613.87,7364.0,7624.45,7059.3996711499985
2018-06-06,7630.92,7400.0,7360.0,7685.0,9036.790976100003
2018-06-07,7700.1,7625.0,7482.61,7750.0,8016.321631579997
2018-06-08,7639.51,7700.91,7607.82,7733.99,6610.64467939
2018-06-09,7650.01,7639.51,7542.0,7686.45,3955.60130523
2018-06-10,7240.9,7650.0,7214.47,7666.0,4827.927365220002
2018-06-11,6729.79,7232.1,6627.7,7284.14,14992.144170409994
2018-06-12,6832.36,6727.38,6634.86,6919.97,10137.47842881
2018-06-13,6563.78,6841.18,6461.42,6877.61,9496.07285173
2018-06-14,6466.12,6564.23,6120.0,6566.72,20212.90445819
2018-06-15,6586.72,6468.0,6317.84,6708.1,12549.9580879
2018-06-16,6471.67,6578.05,6370.0,6666.66,5751.23675281
2018-06-17,6530.0,6471.82,6333.63,6557.81,3264.53670269
2018-06-18,6431.44,6530.0,6381.25,6575.35,3581.5992200000005
2018-06-19,6707.95,6433.8,6400.0,6793.0,5593.01651648
2018-06-20,6624.79,6703.95,6558.95,6841.81,6241.03624032
2018-06-21,6761.97,6624.39,6592.22,6809.26,4331.762069999999
2018-06-22,6497.29,6761.0,6477.57,6780.0,7395.113828480001
2018-06-23,6109.56,6488.66,5940.0,6525.54,16958.91150713
2018-06-24,5894.88,6110.99,5832.68,6261.0,6247.08345305
2018-06-25,6160.0,5894.33,5780.0,6255.05,9656.88002473
2018-06-26,6218.25,6156.52,6075.01,6365.34,9498.758343289996
2018-06-27,6073.03,6213.85,6025.11,6264.0,8410.42529617
2018-06-28,6104.59,6073.05,5985.0,6181.11,7085.72177239
2018-06-29,5896.36,6105.5,5774.72,6136.13,11260.390702109995
2018-06-30,6400.89,5898.26,5809.82,6510.0,11714.30892342
2018-07-01,6377.22,6400.99,6305.61,6449.78,4635.65084169
2018-07-02,6317.59,6370.86,6259.34,6409.46,4041.8103041
2018-07-03,6639.44,6317.6,6303.94,6667.57,8667.431102620001
2018-07-04,6477.6,6639.99,6413.2,6650.0,6733.30066296
2018-07-05,6610.1,6475.11,6468.15,6792.28,6983.16416026
2018-07-06,6485.96,6607.91,6445.31,6691.28,6629.590069550002
2018-07-07,6591.02,6490.56,6471.93,6636.15,5389.79402319
2018-07-08,6735.77,6591.34,6510.0,6820.0,5024.97440744
2018-07-09,6723.15,6736.06,6674.6,6775.21,6080.6161284300015
2018-07-10,6603.27,6727.58,6561.38,6814.72,6685.048345819998
2018-07-11,6352.64,6603.27,6270.84,6622.9,9774.826459780004
2018-07-12,6175.89,6352.65,6131.35,6397.21,6366.96203082
2018-07-13,6248.27,6173.86,6072.0,6284.05,7028.46552372
2018-07-14,6222.0,6247.11,6121.01,6337.25,4971.09638006
2018-07-15,6271.63,6221.99,6180.0,6317.84,2284.21488172
2018-07-16,6355.09,6271.66,6267.31,6397.21,4188.34130143
2018-07-17,6689.37,6355.08,6340.0,6755.14,10493.28863529
2018-07-18,7423.74,6696.14,6674.6,7546.68,14432.472617359996
2018-07-19,7321.59,7426.38,7239.15,7599.98,11093.858728100002
2018-07-20,7420.99,7319.91,7293.59,7570.9,9671.39003959
2018-07-21,7315.21,7422.21,7212.0,7696.88,8721.50374171
2018-07-22,7395.7,7325.96,7281.42,7486.04,3291.12689562
2018-07-23,7757.96,7395.7,7338.91,7786.92,8881.84009675
2018-07-24,8008.0,7755.99,7638.03,8030.39,14469.825597430005
2018-07-25,8336.9,8008.0,7959.73,8496.96,15015.379672779998
2018-07-26,8232.9,8336.9,8049.22,8344.41,8559.595873979999
2018-07-27,7900.63,8230.19,7853.2,8314.23,8746.95938644
2018-07-28,8206.98,7905.5,7798.48,8274.98,7418.42652445
2018-07-29,8177.07,8206.83,8051.43,8299.99,3725.9113424
2018-07-30,8135.46,8179.74,8069.34,8295.0,6759.246269180001
2018-07-31,8122.68,8142.19,7853.01,8210.31,8806.800393450001
2018-08-01,7542.11,8122.68,7451.0,8126.27,15266.62406535
2018-08-02,7673.07,7542.11,7440.0,7709.98,8126.223424779998
2018-08-03,7343.83,7671.73,7286.41,7672.64,7197.17085581
2018-08-04,7446.98,7343.99,7329.92,7542.92,6902.568086649999
2018-08-05,6942.12,7446.99,6894.67,7480.0,8117.136752719997
2018-08-06,7003.59,6942.12,6888.88,7157.93,5664.84715995
2018-08-07,7013.33,7001.97,6835.06,7069.13,7877.296763920002
2018-08-08,6477.57,7013.32,6390.99,7155.0,13098.93317341
2018-08-09,6315.99,6477.57,6121.0,6539.37,11929.36372957
2018-08-10,6458.57,6316.8,6190.01,6627.0,8855.09584209
2018-08-11,6113.51,6460.63,5995.75,6526.28,14392.17582479
2018-08-12,6330.07,6117.65,6068.52,6494.13,6724.068770870002
2018-08-13,6423.68,6330.07,6185.89,6493.77,7027.538633440001
2018-08-14,6026.07,6424.56,5880.0,6544.37,13477.69133319
2018-08-15,6428.01,6022.56,5980.0,6484.39,10123.74159857
2018-08-16,6388.93,6424.87,6208.37,6628.5,11455.573625629995
2018-08-17,6470.04,6391.38,6223.92,6527.35,7959.256940729999
2018-08-18,6471.63,6470.62,6405.0,6615.0,5603.459360840001
2018-08-19,6356.59,6470.0,6303.0,6530.34,2868.1844951000007
2018-08-20,6455.99,6355.81,6333.63,6545.0,3255.4472178
2018-08-21,6392.69,6455.99,6223.9,6505.07,7296.31158345
2018-08-22,6677.32,6392.71,6368.16,6906.81,8059.969557289999
2018-08-23,6430.8,6679.81,6250.0,6700.99,9050.497556209997
2018-08-24,6527.65,6430.8,6353.77,6575.99,3879.07489432
2018-08-25,6679.04,6530.74,6445.32,6800.0,6676.201437769999
2018-08-26,6636.0,6679.04,6558.95,6775.34,4857.62113213
2018-08-27,6702.01,6633.56,6620.0,6733.77,3326.38480039
2018-08-28,6925.99,6702.01,6666.98,6944.99,6258.907782340001
2018-08-29,7055.0,6926.0,6905.02,7125.28,7809.095391139997
2018-08-30,6972.88,7055.0,6890.0,7124.06,5894.5039251
2018-08-31,6965.98,6971.15,6792.85,7018.15,6879.600633150002
2018-09-01,7057.81,6966.66,6879.0,7101.03,4944.595932120002
2018-09-02,7231.21,7054.99,7021.29,7300.18,4861.447360680001
2018-09-03,7236.72,7230.14,7174.47,7334.5,3458.1626397500013
2018-09-04,7293.5,7239.96,7205.93,7340.08,2743.25881044
2018-09-05,7366.65,7294.9,7278.28,7411.85,4671.044414069999
2018-09-06,6418.31,7366.65,6253.29,7385.21,18791.03138328
2018-09-07,6482.99,6415.89,6270.69,6525.0,9099.575604929998
2018-09-08,6434.93,6484.52,6322.0,6489.23,5233.908072609999
2018-09-09,6189.11,6434.93,6094.38,6465.46,5031.10264786
2018-09-10,6307.0,6189.11,6175.21,6451.51,4616.971270960002
2018-09-11,6309.31,6306.55,6223.9,6405.0,5685.896694610001
2018-09-12,6244.68,6311.06,6162.06,6340.01,6212.596107290003
2018-09-13,6388.7,6239.15,6192.89,6432.36,4442.077184179999
2018-09-14,6553.29,6386.26,6381.0,6587.0,6633.16549711
2018-09-15,6500.0,6553.29,6384.36,6562.94,4013.70641805
2018-09-16,6448.42,6496.0,6349.47,6570.1,1456.29814695
2018-09-17,6474.99,6448.42,6413.2,6530.24,873.9392177899998
2018-09-18,6267.32,6474.99,6200.0,6500.0,4685.238822960001
2018-09-19,6345.04,6268.99,6228.0,6390.0,4734.558509120001
2018-09-20,6409.0,6345.03,6100.0,6510.0,7558.922949740003
2018-09-21,6650.0,6407.24,6333.63,6658.64,6015.29988147
2018-09-22,6713.47,6646.53,6638.11,6826.28,7502.2573096199985
2018-09-23,6711.01,6713.47,6624.79,6741.59,5037.544932279999
2018-09-24,6669.71,6711.01,6610.0,6774.91,3563.28918118
2018-09-25,6364.11,6669.91,6361.6,6674.6,6110.556861610001
2018-09-26,6440.0,6366.06,6324.96,6456.99,6345.414268509998
2018-09-27,6459.86,6441.73,6423.76,6540.0,4386.5008061399985
2018-09-28,6769.21,6459.12,6431.95,6792.28,6511.1328296699985
2018-09-29,6515.77,6769.21,6454.0,6772.66,6440.527571110001
2018-09-30,6560.66,6515.98,6506.66,6608.26,2964.25073142
2018-10-01,6585.25,6560.0,6510.0,6638.15,2965.90033115
2018-10-02,6543.0,6585.0,6477.57,6608.26,4391.899992219999
2018-10-03,6417.44,6544.38,6396.34,6573.84,5333.094135580001
2018-10-04,6540.92,6415.7,6407.51,6604.89,4567.475599270001
2018-10-05,6530.95,6540.91,6510.0,6594.94,3078.4310519500004
2018-10-06,6572.4,6530.0,6519.99,6641.35,3404.7613353599995
2018-10-07,6534.72,6572.41,6526.28,6572.41,2015.40307526
2018-10-08,6546.58,6535.88,6493.92,6600.0,3063.27670479
2018-10-09,6597.3,6545.65,6541.06,6656.63,3570.37339477
2018-10-10,6489.25,6597.29,6387.91,6604.0,5186.33058364
2018-10-11,6200.72,6489.25,6055.28,6558.95,6976.67087312
2018-10-12,6220.02,6200.2,6100.0,6240.0,5604.039595519998
2018-10-13,6196.99,6220.0,6168.83,6243.79,2529.01849598
2018-10-14,6245.94,6196.5,6175.22,6349.47,2428.401685650001
2018-10-15,6438.9,6245.93,6143.08,6756.0,10653.03354523
2018-10-16,6450.87,6441.41,6359.56,6493.77,8942.006430369998
2018-10-17,6434.42,6454.29,6386.4,6489.0,4340.24067505
2018-10-18,6452.96,6433.38,6407.69,6490.0,2830.84973169
2018-10-19,6369.2,6452.97,6350.0,6454.0,3657.92635804
2018-10-20,6402.18,6369.19,6355.99,6424.16,2261.6005423
2018-10-21,6429.0,6401.01,6387.0,6470.0,1113.13080136
2018-10-22,6407.83,6429.0,6388.99,6457.07,1729.1323007100002
2018-10-23,6400.2,6404.66,6372.53,6419.34,2396.455184080001
2018-10-24,6430.8,6400.57,6354.26,6473.0,3786.17549855
2018-10-25,6401.6,6427.38,6361.73,6451.64,3452.15483978
2018-10-26,6386.0,6400.12,6377.81,6413.2,2098.71970418
2018-10-27,6415.0,6385.72,6382.5,6450.3,3084.99590055
2018-10-28,6398.41,6414.0,6381.25,6420.0,840.3549029099999
2018-10-29,6398.0,6398.41,6383.0,6420.0,1142.9104438699997
2018-10-30,6271.5,6398.0,6208.37,6400.22,5351.177471079999
2018-10-31,6263.95,6271.5,6240.0,6285.0,2660.526975460001
2018-11-01,6309.98,6263.96,6199.25,6350.0,4732.9626255600015
2018-11-02,6347.0,6309.98,6298.94,6381.25,2530.7070379599995
2018-11-03,6337.14,6347.81,6328.33,6371.56,2149.78906599
2018-11-04,6334.99,6337.09,6310.57,6350.0,1227.93950423
2018-11-05,6411.01,6332.52,6326.33,6475.0,2750.2725121300005
2018-11-06,6400.92,6411.01,6369.89,6429.23,2353.18295995
2018-11-07,6505.61,6400.91,6390.81,6544.0,5723.385300869999
2018-11-08,6454.92,6507.85,6440.0,6535.6,4122.32422661
2018-11-09,6401.88,6453.01,6386.98,6493.06,3439.728483560001
2018-11-10,6362.86,6401.88,6307.0,6418.13,3142.73272481
2018-11-11,6358.55,6361.54,6333.63,6377.26,1091.91991272
2018-11-12,6348.32,6359.88,6269.46,6388.21,2405.25884528
2018-11-13,6293.74,6347.92,6244.35,6374.15,3827.141712249999
2018-11-14,6277.39,6293.73,6229.07,6313.05,3210.7180018800004
2018-11-15,5552.44,6277.39,5324.0,6292.77,30079.673290399995
2018-11-16,5514.31,5552.38,5199.8,5610.0,16508.73461126
2018-11-17,5490.64,5514.3,5411.74,5576.32,6625.64572813
2018-11-18,5542.85,5490.64,5455.0,5553.0,2558.68298057
2018-11-19,5375.75,5542.85,5312.51,5658.47,6513.275122939999
2018-11-20,4588.99,5378.5,4485.87,5383.32,32750.22220279
2018-11-21,4434.79,4588.09,4048.58,4761.0,36841.73523532
2018-11-22,4532.55,4434.29,4333.38,4635.0,17889.257607120002
2018-11-23,4237.76,4528.67,4061.02,4532.58,13888.901402869997
2018-11-24,4256.26,4235.32,4165.0,4376.88,8561.6560297
2018-11-25,3682.87,4256.06,3600.11,4311.8,20060.606442210006
2018-11-26,3989.11,3682.91,3474.73,4120.0,24236.11282072
2018-11-27,3727.41,3986.81,3522.28,3998.26,25222.590218090005
2018-11-28,4008.33,3727.15,3548.76,4069.29,18705.12605148
2018-11-29,4145.79,4011.12,3950.98,4355.08,19199.17061224
2018-11-30,4173.63,4151.07,4112.02,4409.77,15400.18514448
2018-12-01,3924.46,4173.63,3861.0,4200.34,12249.539597150002
2018-12-02,4128.7,3924.46,3924.46,4265.0,7715.39163425
2018-12-03,3961.93,4128.7,3913.0,4184.52,7281.34295671
2018-12-04,3940.0,3960.43,3730.0,4030.4,13169.07343204
2018-12-05,3798.46,3944.27,3774.73,4033.98,10458.10965448
2018-12-06,3807.8,3798.46,3629.41,3878.15,14312.477418570004
2018-12-07,3386.61,3809.97,3300.0,3844.79,19370.232006030004
2018-12-08,3429.77,3386.61,3210.0,3531.0,21735.44918134
2018-12-09,3410.79,3430.11,3241.0,3474.15,8270.630888920003
2018-12-10,3487.01,3406.97,3371.09,3633.2,8995.48260862
2018-12-11,3394.48,3487.01,3355.0,3522.27,10119.886147130002
2018-12-12,3381.4,3391.29,3292.65,3417.71,8433.17240389
2018-12-13,3364.86,3377.16,3334.64,3490.0,7824.625204039998
2018-12-14,3266.0,3364.86,3200.0,3420.01,12135.39466129
2018-12-15,3198.77,3266.0,3135.55,3280.97,13190.07825392
2018-12-16,3214.45,3198.6,3122.28,3256.68,6721.21167184
2018-12-17,3244.15,3214.45,3180.0,3259.43,5864.022126330001
2018-12-18,3500.0,3245.0,3222.51,3590.0,17978.44389063
2018-12-19,3692.87,3502.71,3422.77,3776.0,15972.19778682
2018-12-20,3729.95,3693.6,3650.0,3924.01,19132.27459649
2018-12-21,3993.26,3729.29,3723.28,4172.07,27831.20150268
2018-12-22,3834.12,3993.06,3770.0,4094.0,13548.16935013
2018-12-23,3979.62,3834.12,3791.29,4037.44,7197.25688402
2018-12-24,4197.76,3977.4,3900.0,4235.0,7574.64829469
2018-12-25,3784.13,4196.0,3712.35,4236.84,12323.058464189995
2018-12-26,3782.33,3781.59,3674.73,3863.34,9784.78017231
2018-12-27,3746.34,3783.43,3678.8,3841.17,10338.132768650004
2018-12-28,3605.79,3746.28,3566.0,3777.1,10872.185044320002
2018-12-29,3897.92,3605.79,3594.84,3970.0,12538.625196879995
2018-12-30,3757.96,3897.92,3688.76,3961.85,7051.20859662
2018-12-31,3784.35,3755.0,3733.67,3870.0,5849.890500600001
2019-01-01,3698.06,3783.9,3630.0,3822.64,5851.498709880001
2019-01-02,3791.19,3698.16,3629.66,3845.46,5057.778669969999
2019-01-03,3851.51,3789.67,3785.69,3918.67,5552.299425750001
2019-01-04,3813.55,3849.26,3750.0,3859.39,5319.914440940001
2019-01-05,3828.34,3812.48,3732.38,3887.09,6737.212383740001
2019-01-06,3792.59,3821.09,3753.0,3854.0,3305.039408970001
2019-01-07,4032.17,3789.77,3780.93,4090.0,6853.760685459999
2019-01-08,3977.85,4030.97,3934.73,4052.0,8276.129643850001
2019-01-09,4026.77,3978.31,3948.44,4112.0,11283.738681150002
2019-01-10,3802.5,4025.86,3753.85,4060.0,10495.5955889
2019-01-11,3641.99,3800.9,3503.44,3810.0,14583.36295713
2019-01-12,3626.77,3642.0,3569.85,3704.6,7955.45885981
2019-01-13,3610.12,3627.27,3557.09,3650.07,2697.023779640001
2019-01-14,3536.27,3610.12,3476.0,3654.02,6698.14367999
2019-01-15,3664.76,3536.27,3510.61,3714.0,9577.95241757
2019-01-16,3581.26,3664.78,3534.68,3670.53,8619.72188499
2019-01-17,3591.29,3581.41,3565.79,3669.0,8009.2718451699975
